from_id,to_id,distance_km,travel_time_minutes
464,473,0.429,1.03
464,476,0.345,1.0
464,478,0.022,1.0
464,480,0.093,1.0
464,481,0.269,1.0
464,485,0.37,1.0
464,486,0.574,1.38
464,488,0.399,1.0
464,490,0.372,1.0
464,493,0.194,1.0
464,495,0.533,1.28
464,496,0.371,1.0
464,497,0.091,1.0
464,498,0.655,1.57
464,499,0.215,1.0
465,451,0.393,1.0
465,452,0.667,1.6
465,453,0.067,1.0
465,454,0.267,1.0
465,455,0.6,1.44
465,457,0.158,1.0
465,458,0.303,1.0
465,459,0.384,1.0
465,460,0.29,1.0
465,461,0.437,1.05
465,462,0.645,1.55
465,463,0.21,1.0
465,464,0.524,1.26
465,466,0.185,1.0
465,467,0.128,1.0
465,470,0.187,1.0
465,471,0.252,1.0
465,472,0.277,1.0
465,473,0.095,1.0
465,474,0.26,1.0
465,476,0.179,1.0
465,478,0.502,1.2
465,479,0.571,1.37
465,480,0.617,1.48
465,481,0.255,1.0
465,482,0.485,1.16
465,483,0.274,1.0
465,486,0.05,1.0
465,487,0.458,1.1
465,488,0.125,1.0
465,490,0.152,1.0
465,492,0.343,1.0
465,493,0.33,1.0
465,494,0.458,1.1
465,495,0.009,1.0
465,496,0.153,1.0
465,497,0.433,1.04
465,498,0.131,1.0
465,499,0.309,1.0
466,451,0.578,1.39
466,453,0.118,1.0
466,454,0.082,1.0
466,457,0.027,1.0
466,458,0.118,1.0
466,459,0.199,1.0
466,460,0.105,1.0
466,461,0.252,1.0
466,462,0.46,1.1
466,463,0.025,1.0
466,464,0.339,1.0
466,465,0.185,1.0
466,467,0.313,1.0
466,470,0.372,1.0
466,471,0.437,1.05
466,472,0.462,1.11
466,473,0.09,1.0
466,474,0.445,1.07
466,476,0.006,1.0
466,478,0.317,1.0
466,480,0.432,1.04
466,481,0.07,1.0
466,482,0.67,1.61
466,483,0.459,1.1
466,486,0.235,1.0
466,487,0.643,1.54
466,488,0.06,1.0
466,490,0.033,1.0
466,492,0.528,1.27
466,493,0.145,1.0
466,494,0.643,1.54
466,495,0.194,1.0
466,496,0.032,1.0
466,497,0.248,1.0
466,498,0.316,1.0
466,499,0.124,1.0
467,451,0.265,1.0
467,452,0.539,1.29
467,453,0.195,1.0
467,454,0.395,1.0
467,455,0.472,1.13
467,457,0.286,1.0
467,458,0.431,1.03
467,459,0.512,1.23
467,460,0.418,1.0
467,461,0.565,1.36
467,463,0.338,1.0
467,464,0.652,1.57
467,465,0.128,1.0
467,466,0.313,1.0
467,470,0.059,1.0
467,471,0.124,1.0
467,472,0.149,1.0
467,473,0.223,1.0
467,474,0.132,1.0
467,476,0.307,1.0
467,477,0.68,1.63
467,478,0.63,1.51
467,479,0.443,1.06
467,481,0.383,1.0
467,482,0.357,1.0
467,483,0.146,1.0
467,486,0.078,1.0
467,487,0.33,1.0
467,488,0.253,1.0
467,489,0.58,1.39
467,490,0.28,1.0
467,491,0.655,1.57
467,492,0.215,1.0
467,493,0.458,1.1
467,494,0.33,1.0
467,495,0.119,1.0
467,496,0.281,1.0
467,497,0.561,1.35
467,498,0.003,1.0
467,499,0.437,1.05
468,456,0.149,1.0
468,461,0.653,1.57
468,462,0.446,1.07
468,464,0.566,1.36
468,469,0.146,1.0
468,478,0.589,1.41
468,480,0.474,1.14
468,485,0.196,1.0
468,497,0.657,1.58
469,454,0.677,1.63
469,456,0.003,1.0
469,458,0.641,1.54
469,459,0.561,1.35
469,460,0.654,1.57
469,461,0.507,1.22
469,462,0.3,1.0
469,464,0.42,1.01
469,468,0.146,1.0
469,478,0.443,1.06
469,480,0.327,1.0
469,481,0.689,1.65
469,485,0.05,1.0
469,493,0.614,1.47
469,497,0.511,1.23
469,499,0.635,1.52
470,451,0.206,1.0
470,452,0.479,1.15
470,453,0.254,1.0
470,454,0.454,1.09
470,455,0.413,1.0
470,457,0.346,1.0
470,458,0.49,1.18
470,459,0.571,1.37
470,460,0.478,1.15
470,461,0.625,1.5
470,463,0.398,1.0
470,465,0.187,1.0
470,466,0.372,1.0
470,467,0.059,1.0
470,471,0.065,1.0
470,472,0.09,1.0
470,473,0.282,1.0
470,474,0.072,1.0
470,475,0.697,1.67
470,476,0.367,1.0
470,477,0.621,1.49
470,478,0.689,1.65
470,479,0.384,1.0
470,481,0.442,1.06
470,482,0.298,1.0
470,483,0.086,1.0
470,486,0.137,1.0
470,487,0.27,1.0
470,488,0.313,1.0
470,489,0.521,1.25
470,490,0.34,1.0
470,491,0.595,1.43
470,492,0.156,1.0
470,493,0.517,1.24
470,494,0.271,1.0
470,495,0.179,1.0
470,496,0.341,1.0
470,497,0.62,1.49
470,498,0.057,1.0
470,499,0.497,1.19
470,500,0.667,1.6
471,451,0.141,1.0
471,452,0.415,1.0
471,453,0.319,1.0
471,454,0.519,1.25
471,455,0.348,1.0
471,457,0.41,1.0
471,458,0.555,1.33
471,459,0.636,1.53
471,460,0.542,1.3
471,461,0.689,1.65
471,463,0.462,1.11
471,465,0.252,1.0
471,466,0.437,1.05
471,467,0.124,1.0
471,470,0.065,1.0
471,472,0.025,1.0
471,473,0.347,1.0
471,474,0.008,1.0
471,475,0.632,1.52
471,476,0.431,1.03
471,477,0.556,1.33
471,479,0.319,1.0
471,481,0.507,1.22
471,482,0.233,1.0
471,483,0.022,1.0
471,484,0.682,1.64
471,486,0.202,1.0
471,487,0.206,1.0
471,488,0.377,1.0
471,489,0.456,1.09
471,490,0.404,1.0
471,491,0.531,1.27
471,492,0.091,1.0
471,493,0.582,1.4
471,494,0.206,1.0
471,495,0.243,1.0
471,496,0.405,1.0
471,497,0.685,1.64
471,498,0.121,1.0
471,499,0.561,1.35
471,500,0.602,1.45
472,451,0.116,1.0
472,452,0.389,1.0
472,453,0.344,1.0
472,454,0.545,1.31
472,455,0.323,1.0
472,457,0.436,1.05
472,458,0.58,1.39
472,459,0.661,1.59
472,460,0.568,1.36
472,463,0.488,1.17
472,465,0.277,1.0
472,466,0.462,1.11
472,467,0.149,1.0
472,470,0.09,1.0
472,471,0.025,1.0
472,473,0.373,1.0
472,474,0.018,1.0
472,475,0.607,1.46
472,476,0.457,1.1
472,477,0.531,1.27
472,479,0.293,1.0
472,481,0.533,1.28
472,482,0.208,1.0
472,483,0.004,1.0
472,484,0.656,1.57
472,486,0.227,1.0
472,487,0.18,1.0
472,488,0.403,1.0
472,489,0.431,1.03
472,490,0.43,1.03
472,491,0.505,1.21
472,492,0.066,1.0
472,493,0.607,1.46
472,494,0.181,1.0
472,495,0.269,1.0
472,496,0.431,1.03
472,498,0.147,1.0
472,499,0.587,1.41
472,500,0.577,1.38
473,451,0.488,1.17
473,453,0.028,1.0
473,454,0.172,1.0
473,455,0.695,1.67
473,457,0.063,1.0
473,458,0.208,1.0
473,459,0.289,1.0
473,460,0.195,1.0
473,461,0.342,1.0
473,462,0.55,1.32
473,463,0.115,1.0
473,464,0.429,1.03
473,465,0.095,1.0
473,466,0.09,1.0
473,467,0.223,1.0
473,470,0.282,1.0
473,471,0.347,1.0
473,472,0.373,1.0
473,474,0.355,1.0
473,476,0.084,1.0
473,478,0.407,1.0
473,479,0.666,1.6
473,480,0.522,1.25
473,481,0.16,1.0
473,482,0.58,1.39
473,483,0.369,1.0
473,486,0.145,1.0
473,487,0.553,1.33
473,488,0.03,1.0
473,490,0.057,1.0
473,492,0.438,1.05
473,493,0.235,1.0
473,494,0.554,1.33
473,495,0.104,1.0
473,496,0.058,1.0
473,497,0.338,1.0
473,498,0.226,1.0
473,499,0.214,1.0
474,451,0.133,1.0
474,452,0.407,1.0
474,453,0.326,1.0
474,454,0.527,1.26
474,455,0.34,1.0
474,457,0.418,1.0
474,458,0.563,1.35
474,459,0.643,1.54
474,460,0.55,1.32
474,461,0.697,1.67
474,463,0.47,1.13
474,465,0.26,1.0
474,466,0.445,1.07
474,467,0.132,1.0
474,470,0.072,1.0
474,471,0.008,1.0
474,472,0.018,1.0
474,473,0.355,1.0
474,475,0.624,1.5
474,476,0.439,1.05
474,477,0.548,1.32
474,479,0.311,1.0
474,481,0.515,1.24
474,482,0.226,1.0
474,483,0.014,1.0
474,484,0.674,1.62
474,486,0.21,1.0
474,487,0.198,1.0
474,488,0.385,1.0
474,489,0.448,1.08
474,490,0.412,1.0
474,491,0.523,1.26
474,492,0.084,1.0
474,493,0.59,1.42
474,494,0.199,1.0
474,495,0.251,1.0
474,496,0.413,1.0
474,497,0.693,1.66
474,498,0.129,1.0
474,499,0.569,1.37
474,500,0.595,1.43
475,451,0.491,1.18
475,452,0.217,1.0
475,455,0.284,1.0
475,470,0.697,1.67
475,471,0.632,1.52
475,472,0.607,1.46
475,474,0.624,1.5
475,477,0.076,1.0
475,479,0.313,1.0
475,482,0.399,1.0
475,483,0.61,1.47
475,484,0.049,1.0
475,487,0.427,1.02
475,489,0.176,1.0
475,491,0.101,1.0
475,492,0.541,1.3
475,494,0.426,1.02
475,500,0.03,1.0
476,451,0.572,1.37
476,453,0.113,1.0
476,454,0.088,1.0
476,457,0.021,1.0
476,458,0.124,1.0
476,459,0.204,1.0
476,460,0.111,1.0
476,461,0.258,1.0
476,462,0.465,1.12
476,463,0.031,1.0
476,464,0.345,1.0
476,465,0.179,1.0
476,466,0.006,1.0
476,467,0.307,1.0
476,470,0.367,1.0
476,471,0.431,1.03
476,472,0.457,1.1
476,473,0.084,1.0
476,474,0.439,1.05
476,478,0.322,1.0
476,480,0.438,1.05
476,481,0.076,1.0
476,482,0.665,1.6
476,483,0.453,1.09
476,486,0.229,1.0
476,487,0.637,1.53
476,488,0.054,1.0
476,490,0.027,1.0
476,492,0.523,1.25
476,493,0.151,1.0
476,494,0.638,1.53
476,495,0.188,1.0
476,496,0.026,1.0
476,497,0.254,1.0
476,498,0.31,1.0
476,499,0.13,1.0
477,451,0.415,1.0
477,452,0.141,1.0
477,455,0.208,1.0
477,467,0.68,1.63
477,470,0.621,1.49
477,471,0.556,1.33
477,472,0.531,1.27
477,474,0.548,1.32
477,475,0.076,1.0
477,479,0.237,1.0
477,482,0.323,1.0
477,483,0.535,1.28
477,484,0.125,1.0
477,487,0.351,1.0
477,489,0.1,1.0
477,491,0.025,1.0
477,492,0.465,1.12
477,494,0.35,1.0
477,498,0.677,1.63
477,500,0.046,1.0
478,453,0.435,1.04
478,454,0.235,1.0
478,456,0.44,1.06
478,457,0.343,1.0
478,458,0.199,1.0
478,459,0.118,1.0
478,460,0.211,1.0
478,461,0.064,1.0
478,462,0.143,1.0
478,463,0.291,1.0
478,464,0.022,1.0
478,465,0.502,1.2
478,466,0.317,1.0
478,467,0.63,1.51
478,468,0.589,1.41
478,469,0.443,1.06
478,470,0.689,1.65
478,473,0.407,1.0
478,476,0.322,1.0
478,480,0.115,1.0
478,481,0.247,1.0
478,485,0.393,1.0
478,486,0.552,1.32
478,488,0.376,1.0
478,490,0.349,1.0
478,493,0.172,1.0
478,495,0.51,1.23
478,496,0.348,1.0
478,497,0.069,1.0
478,498,0.632,1.52
478,499,0.192,1.0
479,451,0.178,1.0
479,452,0.096,1.0
479,453,0.638,1.53
479,455,0.029,1.0
479,465,0.571,1.37
479,467,0.443,1.06
479,470,0.384,1.0
479,471,0.319,1.0
479,472,0.293,1.0
479,473,0.666,1.6
479,474,0.311,1.0
479,475,0.313,1.0
479,477,0.237,1.0
479,482,0.086,1.0
479,483,0.297,1.0
479,484,0.363,1.0
479,486,0.521,1.25
479,487,0.113,1.0
479,488,0.696,1.67
479,489,0.137,1.0
479,491,0.212,1.0
479,492,0.228,1.0
479,494,0.112,1.0
479,495,0.562,1.35
479,498,0.44,1.06
479,500,0.283,1.0
480,453,0.55,1.32
480,454,0.35,1.0
480,456,0.325,1.0
480,457,0.459,1.1
480,458,0.314,1.0
480,459,0.233,1.0
480,460,0.327,1.0
480,461,0.18,1.0
480,462,0.028,1.0
480,463,0.406,1.0
480,464,0.093,1.0
480,465,0.617,1.48
480,466,0.432,1.04
480,468,0.474,1.14
480,469,0.327,1.0
480,473,0.522,1.25
480,476,0.438,1.05
480,478,0.115,1.0
480,481,0.362,1.0
480,485,0.277,1.0
480,486,0.667,1.6
480,488,0.491,1.18
480,490,0.465,1.12
480,493,0.287,1.0
480,495,0.626,1.5
480,496,0.463,1.11
480,497,0.184,1.0
480,499,0.307,1.0
481,451,0.648,1.56
481,453,0.188,1.0
481,454,0.012,1.0
481,456,0.687,1.65
481,457,0.097,1.0
481,458,0.048,1.0
481,459,0.129,1.0
481,460,0.035,1.0
481,461,0.182,1.0
481,462,0.39,1.0
481,463,0.045,1.0
481,464,0.269,1.0
481,465,0.255,1.0
481,466,0.07,1.0
481,467,0.383,1.0
481,469,0.689,1.65
481,470,0.442,1.06
481,471,0.507,1.22
481,472,0.533,1.28
481,473,0.16,1.0
481,474,0.515,1.24
481,476,0.076,1.0
481,478,0.247,1.0
481,480,0.362,1.0
481,483,0.529,1.27
481,485,0.639,1.53
481,486,0.305,1.0
481,488,0.13,1.0
481,490,0.103,1.0
481,492,0.598,1.44
481,493,0.075,1.0
481,495,0.264,1.0
481,496,0.102,1.0
481,497,0.178,1.0
481,498,0.386,1.0
481,499,0.054,1.0
482,451,0.092,1.0
482,452,0.181,1.0
482,453,0.552,1.32
482,455,0.115,1.0
482,457,0.644,1.54
482,463,0.696,1.67
482,465,0.485,1.16
482,466,0.67,1.61
482,467,0.357,1.0
482,470,0.298,1.0
482,471,0.233,1.0
482,472,0.208,1.0
482,473,0.58,1.39
482,474,0.226,1.0
482,475,0.399,1.0
482,476,0.665,1.6
482,477,0.323,1.0
482,479,0.086,1.0
482,483,0.212,1.0
482,484,0.448,1.08
482,486,0.435,1.04
482,487,0.028,1.0
482,488,0.611,1.47
482,489,0.223,1.0
482,490,0.638,1.53
482,491,0.297,1.0
482,492,0.142,1.0
482,494,0.027,1.0
482,495,0.477,1.14
482,496,0.639,1.53
482,498,0.355,1.0
482,500,0.369,1.0
483,451,0.119,1.0
483,452,0.393,1.0
483,453,0.34,1.0
483,454,0.541,1.3
483,455,0.326,1.0
483,457,0.432,1.04
483,458,0.577,1.38
483,459,0.657,1.58
483,460,0.564,1.35
483,463,0.484,1.16
483,465,0.274,1.0
483,466,0.459,1.1
483,467,0.146,1.0
483,470,0.086,1.0
483,471,0.022,1.0
483,472,0.004,1.0
483,473,0.369,1.0
483,474,0.014,1.0
483,475,0.61,1.47
483,476,0.453,1.09
483,477,0.535,1.28
483,479,0.297,1.0
483,481,0.529,1.27
483,482,0.212,1.0
483,484,0.66,1.58
483,486,0.224,1.0
483,487,0.184,1.0
483,488,0.399,1.0
483,489,0.434,1.04
483,490,0.426,1.02
483,491,0.509,1.22
483,492,0.07,1.0
483,493,0.604,1.45
483,494,0.185,1.0
483,495,0.265,1.0
483,496,0.427,1.03
483,498,0.143,1.0
483,499,0.583,1.4
483,500,0.581,1.39
484,451,0.541,1.3
484,452,0.267,1.0
484,455,0.333,1.0
484,471,0.682,1.64
484,472,0.656,1.57
484,474,0.674,1.62
484,475,0.049,1.0
484,477,0.125,1.0
484,479,0.363,1.0
484,482,0.448,1.08
484,483,0.66,1.58
484,487,0.476,1.14
484,489,0.226,1.0
484,491,0.151,1.0
484,492,0.59,1.42
484,494,0.475,1.14
484,500,0.079,1.0
485,454,0.627,1.51
485,456,0.047,1.0
485,458,0.591,1.42
485,459,0.511,1.23
485,460,0.604,1.45
485,461,0.457,1.1
485,462,0.25,1.0
485,463,0.684,1.64
485,464,0.37,1.0
485,468,0.196,1.0
485,469,0.05,1.0
485,478,0.393,1.0
485,480,0.277,1.0
485,481,0.639,1.53
485,493,0.564,1.35
485,497,0.461,1.11
485,499,0.585,1.4
486,451,0.343,1.0
486,452,0.617,1.48
486,453,0.117,1.0
486,454,0.317,1.0
486,455,0.55,1.32
486,457,0.208,1.0
486,458,0.353,1.0
486,459,0.434,1.04
486,460,0.34,1.0
486,461,0.487,1.17
486,462,0.695,1.67
486,463,0.261,1.0
486,464,0.574,1.38
486,465,0.05,1.0
486,466,0.235,1.0
486,467,0.078,1.0
486,470,0.137,1.0
486,471,0.202,1.0
486,472,0.227,1.0
486,473,0.145,1.0
486,474,0.21,1.0
486,476,0.229,1.0
486,478,0.552,1.32
486,479,0.521,1.25
486,480,0.667,1.6
486,481,0.305,1.0
486,482,0.435,1.04
486,483,0.224,1.0
486,487,0.407,1.0
486,488,0.176,1.0
486,489,0.658,1.58
486,490,0.202,1.0
486,492,0.293,1.0
486,493,0.38,1.0
486,494,0.408,1.0
486,495,0.041,1.0
486,496,0.204,1.0
486,497,0.483,1.16
486,498,0.081,1.0
486,499,0.36,1.0
487,451,0.064,1.0
487,452,0.209,1.0
487,453,0.524,1.26
487,455,0.143,1.0
487,457,0.616,1.48
487,463,0.668,1.6
487,465,0.458,1.1
487,466,0.643,1.54
487,467,0.33,1.0
487,470,0.27,1.0
487,471,0.206,1.0
487,472,0.18,1.0
487,473,0.553,1.33
487,474,0.198,1.0
487,475,0.427,1.02
487,476,0.637,1.53
487,477,0.351,1.0
487,479,0.113,1.0
487,482,0.028,1.0
487,483,0.184,1.0
487,484,0.476,1.14
487,486,0.407,1.0
487,488,0.583,1.4
487,489,0.251,1.0
487,490,0.61,1.46
487,491,0.325,1.0
487,492,0.114,1.0
487,494,0.001,1.0
487,495,0.449,1.08
487,496,0.611,1.47
487,498,0.327,1.0
487,500,0.397,1.0
488,451,0.519,1.24
488,453,0.059,1.0
488,454,0.142,1.0
488,457,0.033,1.0
488,458,0.177,1.0
488,459,0.258,1.0
488,460,0.165,1.0
488,461,0.312,1.0
488,462,0.519,1.25
488,463,0.085,1.0
488,464,0.399,1.0
488,465,0.125,1.0
488,466,0.06,1.0
488,467,0.253,1.0
488,470,0.313,1.0
488,471,0.377,1.0
488,472,0.403,1.0
488,473,0.03,1.0
488,474,0.385,1.0
488,476,0.054,1.0
488,478,0.376,1.0
488,479,0.696,1.67
488,480,0.491,1.18
488,481,0.13,1.0
488,482,0.611,1.47
488,483,0.399,1.0
488,486,0.176,1.0
488,487,0.583,1.4
488,490,0.027,1.0
488,492,0.469,1.12
488,493,0.205,1.0
488,494,0.584,1.4
488,495,0.134,1.0
488,496,0.028,1.0
488,497,0.308,1.0
488,498,0.256,1.0
488,499,0.184,1.0
489,451,0.315,1.0
489,452,0.041,1.0
489,455,0.108,1.0
489,467,0.58,1.39
489,470,0.521,1.25
489,471,0.456,1.09
489,472,0.431,1.03
489,474,0.448,1.08
489,475,0.176,1.0
489,477,0.1,1.0
489,479,0.137,1.0
489,482,0.223,1.0
489,483,0.434,1.04
489,484,0.226,1.0
489,486,0.658,1.58
489,487,0.251,1.0
489,491,0.075,1.0
489,492,0.365,1.0
489,494,0.25,1.0
489,495,0.699,1.68
489,498,0.577,1.39
489,500,0.146,1.0
490,451,0.545,1.31
490,453,0.086,1.0
490,454,0.115,1.0
490,457,0.006,1.0
490,458,0.151,1.0
490,459,0.231,1.0
490,460,0.138,1.0
490,461,0.285,1.0
490,462,0.492,1.18
490,463,0.058,1.0
490,464,0.372,1.0
490,465,0.152,1.0
490,466,0.033,1.0
490,467,0.28,1.0
490,470,0.34,1.0
490,471,0.404,1.0
490,472,0.43,1.03
490,473,0.057,1.0
490,474,0.412,1.0
490,476,0.027,1.0
490,478,0.349,1.0
490,480,0.465,1.12
490,481,0.103,1.0
490,482,0.638,1.53
490,483,0.426,1.02
490,486,0.202,1.0
490,487,0.61,1.46
490,488,0.027,1.0
490,492,0.495,1.19
490,493,0.178,1.0
490,494,0.611,1.47
490,495,0.161,1.0
490,496,0.001,1.0
490,497,0.281,1.0
490,498,0.283,1.0
490,499,0.157,1.0
491,451,0.39,1.0
491,452,0.116,1.0
491,455,0.183,1.0
491,467,0.655,1.57
491,470,0.595,1.43
491,471,0.531,1.27
491,472,0.505,1.21
491,474,0.523,1.26
491,475,0.101,1.0
491,477,0.025,1.0
491,479,0.212,1.0
491,482,0.297,1.0
491,483,0.509,1.22
491,484,0.151,1.0
491,487,0.325,1.0
491,489,0.075,1.0
491,492,0.439,1.05
491,494,0.324,1.0
491,498,0.652,1.56
491,500,0.072,1.0
492,451,0.05,1.0
492,452,0.324,1.0
492,453,0.41,1.0
492,454,0.61,1.46
492,455,0.257,1.0
492,457,0.501,1.2
492,458,0.646,1.55
492,460,0.633,1.52
492,463,0.554,1.33
492,465,0.343,1.0
492,466,0.528,1.27
492,467,0.215,1.0
492,470,0.156,1.0
492,471,0.091,1.0
492,472,0.066,1.0
492,473,0.438,1.05
492,474,0.084,1.0
492,475,0.541,1.3
492,476,0.523,1.25
492,477,0.465,1.12
492,479,0.228,1.0
492,481,0.598,1.44
492,482,0.142,1.0
492,483,0.07,1.0
492,484,0.59,1.42
492,486,0.293,1.0
492,487,0.114,1.0
492,488,0.469,1.12
492,489,0.365,1.0
492,490,0.495,1.19
492,491,0.439,1.05
492,493,0.673,1.62
492,494,0.115,1.0
492,495,0.334,1.0
492,496,0.497,1.19
492,498,0.212,1.0
492,499,0.653,1.57
492,500,0.511,1.23
493,453,0.263,1.0
493,454,0.063,1.0
493,456,0.612,1.47
493,457,0.172,1.0
493,458,0.027,1.0
493,459,0.054,1.0
493,460,0.04,1.0
493,461,0.107,1.0
493,462,0.315,1.0
493,463,0.12,1.0
493,464,0.194,1.0
493,465,0.33,1.0
493,466,0.145,1.0
493,467,0.458,1.1
493,469,0.614,1.47
493,470,0.517,1.24
493,471,0.582,1.4
493,472,0.607,1.46
493,473,0.235,1.0
493,474,0.59,1.42
493,476,0.151,1.0
493,478,0.172,1.0
493,480,0.287,1.0
493,481,0.075,1.0
493,483,0.604,1.45
493,485,0.564,1.35
493,486,0.38,1.0
493,488,0.205,1.0
493,490,0.178,1.0
493,492,0.673,1.62
493,495,0.339,1.0
493,496,0.177,1.0
493,497,0.103,1.0
493,498,0.461,1.11
493,499,0.021,1.0
494,451,0.065,1.0
494,452,0.208,1.0
494,453,0.525,1.26
494,455,0.142,1.0
494,457,0.617,1.48
494,463,0.669,1.61
494,465,0.458,1.1
494,466,0.643,1.54
494,467,0.33,1.0
494,470,0.271,1.0
494,471,0.206,1.0
494,472,0.181,1.0
494,473,0.554,1.33
494,474,0.199,1.0
494,475,0.426,1.02
494,476,0.638,1.53
494,477,0.35,1.0
494,479,0.112,1.0
494,482,0.027,1.0
494,483,0.185,1.0
494,484,0.475,1.14
494,486,0.408,1.0
494,487,0.001,1.0
494,488,0.584,1.4
494,489,0.25,1.0
494,490,0.611,1.47
494,491,0.324,1.0
494,492,0.115,1.0
494,495,0.45,1.08
494,496,0.612,1.47
494,498,0.328,1.0
494,500,0.396,1.0
495,451,0.384,1.0
495,452,0.658,1.58
495,453,0.076,1.0
495,454,0.276,1.0
495,455,0.591,1.42
495,457,0.167,1.0
495,458,0.312,1.0
495,459,0.392,1.0
495,460,0.299,1.0
495,461,0.446,1.07
495,462,0.653,1.57
495,463,0.219,1.0
495,464,0.533,1.28
495,465,0.009,1.0
495,466,0.194,1.0
495,467,0.119,1.0
495,470,0.179,1.0
495,471,0.243,1.0
495,472,0.269,1.0
495,473,0.104,1.0
495,474,0.251,1.0
495,476,0.188,1.0
495,478,0.51,1.23
495,479,0.562,1.35
495,480,0.626,1.5
495,481,0.264,1.0
495,482,0.477,1.14
495,483,0.265,1.0
495,486,0.041,1.0
495,487,0.449,1.08
495,488,0.134,1.0
495,489,0.699,1.68
495,490,0.161,1.0
495,492,0.334,1.0
495,493,0.339,1.0
495,494,0.45,1.08
495,496,0.162,1.0
495,497,0.442,1.06
495,498,0.122,1.0
495,499,0.318,1.0
496,451,0.547,1.31
496,453,0.087,1.0
496,454,0.114,1.0
496,457,0.005,1.0
496,458,0.149,1.0
496,459,0.23,1.0
496,460,0.137,1.0
496,461,0.284,1.0
496,462,0.491,1.18
496,463,0.057,1.0
496,464,0.371,1.0
496,465,0.153,1.0
496,466,0.032,1.0
496,467,0.281,1.0
496,470,0.341,1.0
496,471,0.405,1.0
496,472,0.431,1.03
496,473,0.058,1.0
496,474,0.413,1.0
496,476,0.026,1.0
496,478,0.348,1.0
496,480,0.463,1.11
496,481,0.102,1.0
496,482,0.639,1.53
496,483,0.427,1.03
496,486,0.204,1.0
496,487,0.611,1.47
496,488,0.028,1.0
496,490,0.001,1.0
496,492,0.497,1.19
496,493,0.177,1.0
496,494,0.612,1.47
496,495,0.162,1.0
496,497,0.28,1.0
496,498,0.284,1.0
496,499,0.156,1.0
497,453,0.366,1.0
497,454,0.166,1.0
497,456,0.509,1.22
497,457,0.275,1.0
497,458,0.13,1.0
497,459,0.049,1.0
497,460,0.143,1.0
497,461,0.004,1.0
497,462,0.211,1.0
497,463,0.223,1.0
497,464,0.091,1.0
497,465,0.433,1.04
497,466,0.248,1.0
497,467,0.561,1.35
497,468,0.657,1.58
497,469,0.511,1.23
497,470,0.62,1.49
497,471,0.685,1.64
497,473,0.338,1.0
497,474,0.693,1.66
497,476,0.254,1.0
497,478,0.069,1.0
497,480,0.184,1.0
497,481,0.178,1.0
497,485,0.461,1.11
497,486,0.483,1.16
497,488,0.308,1.0
497,490,0.281,1.0
497,493,0.103,1.0
497,495,0.442,1.06
497,496,0.28,1.0
497,498,0.564,1.35
497,499,0.124,1.0
498,451,0.262,1.0
498,452,0.536,1.29
498,453,0.197,1.0
498,454,0.398,1.0
498,455,0.469,1.13
498,457,0.289,1.0
498,458,0.434,1.04
498,459,0.514,1.23
498,460,0.421,1.01
498,461,0.568,1.36
498,463,0.341,1.0
498,464,0.655,1.57
498,465,0.131,1.0
498,466,0.316,1.0
498,467,0.003,1.0
498,470,0.057,1.0
498,471,0.121,1.0
498,472,0.147,1.0
498,473,0.226,1.0
498,474,0.129,1.0
498,476,0.31,1.0
498,477,0.677,1.63
498,478,0.632,1.52
498,479,0.44,1.06
498,481,0.386,1.0
498,482,0.355,1.0
498,483,0.143,1.0
498,486,0.081,1.0
498,487,0.327,1.0
498,488,0.256,1.0
498,489,0.577,1.39
498,490,0.283,1.0
498,491,0.652,1.56
498,492,0.212,1.0
498,493,0.461,1.11
498,494,0.328,1.0
498,495,0.122,1.0
498,496,0.284,1.0
498,497,0.564,1.35
498,499,0.44,1.06
499,453,0.243,1.0
499,454,0.042,1.0
499,456,0.632,1.52
499,457,0.151,1.0
499,458,0.007,1.0
499,459,0.074,1.0
499,460,0.019,1.0
499,461,0.128,1.0
499,462,0.335,1.0
499,463,0.099,1.0
499,464,0.215,1.0
499,465,0.309,1.0
499,466,0.124,1.0
499,467,0.437,1.05
499,469,0.635,1.52
499,470,0.497,1.19
499,471,0.561,1.35
499,472,0.587,1.41
499,473,0.214,1.0
499,474,0.569,1.37
499,476,0.13,1.0
499,478,0.192,1.0
499,480,0.307,1.0
499,481,0.054,1.0
499,483,0.583,1.4
499,485,0.585,1.4
499,486,0.36,1.0
499,488,0.184,1.0
499,490,0.157,1.0
499,492,0.653,1.57
499,493,0.021,1.0
499,495,0.318,1.0
499,496,0.156,1.0
499,497,0.124,1.0
499,498,0.44,1.06
500,451,0.461,1.11
500,452,0.187,1.0
500,455,0.254,1.0
500,470,0.667,1.6
500,471,0.602,1.45
500,472,0.577,1.38
500,474,0.595,1.43
500,475,0.03,1.0
500,477,0.046,1.0
500,479,0.283,1.0
500,482,0.369,1.0
500,483,0.581,1.39
500,484,0.079,1.0
500,487,0.397,1.0
500,489,0.146,1.0
500,491,0.072,1.0
500,492,0.511,1.23
500,494,0.396,1.0
501,548,1.638,3.93
501,532,2.495,5.99
501,510,2.738,6.57
502,599,5.363,12.87
502,560,5.374,12.9
502,554,7.075,16.98
503,542,1.877,4.5
503,572,3.015,7.24
503,581,4.539,10.89
504,586,0.975,2.34
504,515,1.822,4.37
504,520,2.235,5.36
505,606,2.156,5.18
505,523,3.329,7.99
505,549,3.441,8.26
